time,voltage,voltage,current,current
0.000474,0.0642352,0.3307051,0.0001332282,3.9494e-06
0.000475,0.061334,0.3312291,0.0001332492,3.9256e-06
0.000476,0.0584327,0.3317531,0.0001332701,3.9019e-06
0.000477,0.0555315,0.3322772,0.0001332911,3.8781e-06
0.000478,0.0526303,0.3328012,0.000133312,3.8543e-06
0.000479,0.0497291,0.3333252,0.000133333,3.8305e-06
0.00048,0.0468278,0.3338492,0.000133354,3.8068e-06
0.000481,0.0439266,0.3343732,0.0001333749,3.783e-06
0.000482,0.0410254,0.3348972,0.0001333959,3.7592e-06
0.000483,0.0381241,0.3354212,0.0001334168,3.7355e-06
0.000484,0.0352229,0.3359452,0.0001334378,3.7117e-06
0.000485,0.0323217,0.3364692,0.0001334588,3.6879e-06
0.000486,0.0294204,0.3369932,0.0001334797,3.6641e-06
0.000487,0.0265192,0.3375172,0.0001335007,3.6404e-06
0.000488,0.023618,0.3380413,0.0001335217,3.6166e-06
0.000489,0.0207168,0.3385653,0.0001335426,3.5928e-06
0.00049,0.0178155,0.3390893,0.0001335636,3.569e-06
0.000491,0.0149143,0.3396133,0.0001335845,3.5453e-06
0.000492,0.0120131,0.3401373,0.0001336055,3.5215e-06
0.000493,0.0091118,0.3406613,0.0001336265,3.4977e-06
0.000494,0.0062106,0.3411853,0.0001336474,3.474e-06
0.000495,0.0033094,0.3417093,0.0001336684,3.4502e-06
0.000496,0.0004081553,0.3422333,0.0001336893,3.4264e-06
0.000497,0.0024931,0.3427573,0.0001337103,3.4026e-06
0.000498,0.0053943,0.3432814,0.0001337313,3.3789e-06
0.000499,0.0082955,0.3438054,0.0001337522,3.3551e-06
0.0005,0.0111968,0.3443294,0.0001337732,3.3313e-06
0.000501,0.0861866,0.3563171,1.42527e-05,4.425e-06
0.000502,0.2394549,0.3683238,1.4733e-05,6.0778e-06
0.000503,0.3764333,0.3800017,1.52001e-05,7.5644e-06
0.000504,0.4409848,0.3911457,1.56458e-05,8.3213e-06
0.000505,0.5003282,0.4022513,1.60901e-05,9.0258e-06
0.000506,0.5596716,0.4133569,1.65343e-05,9.7303e-06
0.000507,0.592363,0.4242103,1.69684e-05,1.01657e-05
0.000508,0.5823374,0.4346594,1.73864e-05,1.017e-05
0.000509,0.5723117,0.4451085,1.78043e-05,1.01742e-05
0.00051,0.562286,0.4555576,1.82223e-05,1.01784e-05
0.000511,0.5522663,0.4655268,1.86211e-05,1.01779e-05
0.000512,0.5422476,0.4754208,1.90168e-05,1.01767e-05
0.000513,0.5322289,0.4853149,1.94126e-05,1.01754e-05
0.000514,0.5222101,0.495209,1.98084e-05,1.01742e-05
0.000515,0.512208,0.5047924,2.01917e-05,1.017e-05
0.000516,0.5022205,0.5141043,2.05642e-05,1.01632e-05
0.000517,0.492233,0.5234161,2.09366e-05,1.01565e-05
0.000518,0.4822455,0.532728,2.13091e-05,1.01497e-05
0.000519,0.4723236,0.541231,2.16492e-05,1.01355e-05
0.00052,0.4628567,0.5441254,2.1765e-05,1.00698e-05
0.000521,0.4533897,0.5470197,2.18808e-05,1.00041e-05
0.000522,0.4439228,0.5499141,2.19966e-05,9.9384e-06
0.000523,0.4344558,0.5528084,2.21123e-05,9.8726e-06
0.000524,0.4249889,0.5557028,2.22281e-05,9.8069e-06
0.000525,0.4155219,0.5585971,2.23439e-05,9.7412e-06
0.000526,0.406055,0.5614915,2.24597e-05,9.6755e-06
0.000527,0.396588,0.5643858,2.25754e-05,9.6097e-06
0.000528,0.3871211,0.5672802,2.26912e-05,9.544e-06
0.000529,0.3776542,0.5701745,2.2807e-05,9.4783e-06
0.00053,0.3681872,0.5730689,2.29228e-05,9.4126e-06
0.000531,0.3587203,0.5759632,2.30385e-05,9.3468e-06
0.000532,0.3492533,0.5788576,2.31543e-05,9.2811e-06
0.000533,0.3398072,0.5817426,2.32697e-05,9.2155e-06
0.000534,0.3313039,0.5842055,2.33682e-05,9.1551e-06
0.000535,0.3228006,0.5866683,2.34667e-05,9.0947e-06
0.000536,0.3142973,0.5891312,2.35652e-05,9.0343e-06
0.000537,0.305794,0.5915941,2.36638e-05,8.9739e-06
0.000538,0.2972907,0.5940569,2.37623e-05,8.9135e-06
0.000539,0.2887873,0.5965198,2.38608e-05,8.8531e-06
0.00054,0.280284,0.5989826,2.39593e-05,8.7927e-06
0.000541,0.2717807,0.6014455,2.40578e-05,8.7323e-06
0.000542,0.2632774,0.6039084,2.41563e-05,8.6719e-06
0.000543,0.2547741,0.6063712,2.42548e-05,8.6115e-06
0.000544,0.2462708,0.6088341,2.43534e-05,8.551e-06
0.000545,0.2377675,0.611297,2.44519e-05,8.4906e-06
0.000546,0.2292642,0.6137598,2.45504e-05,8.4302e-06
0.000547,0.2211342,0.6161998,2.4648e-05,8.3733e-06
0.000548,0.2135551,0.6186061,2.47442e-05,8.3216e-06
0.000549,0.2059761,0.6210123,2.48405e-05,8.2699e-06
0.00055,0.198397,0.6234185,2.49367e-05,8.2182e-06
0.000551,0.1908179,0.6258248,2.5033e-05,8.1664e-06
0.000552,0.1832389,0.628231,2.51292e-05,8.1147e-06
0.000553,0.1756598,0.6306373,2.52255e-05,8.063e-06
0.000554,0.1680807,0.6330435,2.53217e-05,8.0112e-06
0.000555,0.1605017,0.6354498,2.5418e-05,7.9595e-06
0.000556,0.1529226,0.637856,2.55142e-05,7.9078e-06
0.000557,0.1453435,0.6402623,2.56105e-05,7.8561e-06
0.000558,0.1377645,0.6426685,2.57067e-05,7.8043e-06
0.000559,0.1301854,0.6450747,2.5803e-05,7.7526e-06
0.00056,0.1226063,0.647481,2.58992e-05,7.7009e-06
0.000561,0.1153579,0.6489242,2.5957e-05,7.6428e-06
0.000562,0.1096551,0.6458661,2.58346e-05,7.5552e-06
0.000563,0.1039523,0.642808,2.57123e-05,7.4676e-06
0.000564,0.0982495,0.6397499,2.559e-05,7.38e-06
0.000565,0.0925467,0.6366918,2.54677e-05,7.2924e-06
0.000566,0.0868439,0.6336337,2.53453e-05,7.2048e-06
0.000567,0.0811411,0.6305756,2.5223e-05,7.1172e-06
0.000568,0.0754383,0.6275175,2.51007e-05,7.0296e-06
0.000569,0.0697355,0.6244593,2.49784e-05,6.9419e-06
0.00057,0.0640327,0.6214012,2.4856e-05,6.8543e-06
0.000571,0.0583299,0.6183431,2.47337e-05,6.7667e-06
0.000572,0.0526271,0.615285,2.46114e-05,6.6791e-06
0.000573,0.0469243,0.6122269,2.44891e-05,6.5915e-06
0.000574,0.0412215,0.6091688,2.43668e-05,6.5039e-06
0.000575,0.0355187,0.6061107,2.42444e-05,6.4163e-06
0.000576,0.0298159,0.6030526,2.41221e-05,6.3287e-06
0.000577,0.0241131,0.5999944,2.39998e-05,6.2411e-06
0.000578,0.0184103,0.5969363,2.38775e-05,6.1535e-06
0.000579,0.0127075,0.5938782,2.37551e-05,6.0659e-06
0.00058,0.0070047,0.5908201,2.36328e-05,5.9782e-06
0.000581,0.0013019,0.587762,2.35105e-05,5.8906e-06
0.000582,0.0044009,0.5847039,2.33882e-05,5.803e-06
0.000583,0.0101037,0.5816458,2.32658e-05,5.7154e-06
0.000584,0.0158065,0.5785877,2.31435e-05,5.6278e-06
0.000585,0.0215092,0.5755296,2.30212e-05,5.5402e-06
0.000586,0.027212,0.5724714,2.28989e-05,5.4526e-06
0.000587,0.0329148,0.5694133,2.27765e-05,5.365e-06
0.000588,0.0386176,0.5663552,2.26542e-05,5.2774e-06
0.000589,0.0443204,0.5632971,2.25319e-05,5.1898e-06
0.00059,0.0380094,0.5601036,2.24041e-05,5.9811e-06
0.000591,0.1507171,0.5568634,2.22745e-05,7.0758e-06
0.000592,0.2634248,0.5536231,2.21449e-05,8.1705e-06
0.000593,0.3761326,0.5503829,2.20153e-05,9.2652e-06
0.000594,0.4888403,0.5471427,2.18857e-05,1.03598e-05
0.000595,0.5551942,0.543876,2.1755e-05,1.09907e-05
0.000596,0.6058849,0.5406003,2.1624e-05,1.14649e-05
0.000597,0.6148639,0.5373548,2.14942e-05,1.15222e-05
0.000598,0.6038185,0.5341238,2.1365e-05,1.13794e-05
0.000599,0.5927731,0.5308928,2.12357e-05,1.12367e-05
0.0006,0.5817277,0.5276618,2.11065e-05,1.10939e-05
0.000601,0.5706823,0.5244308,2.09772e-05,1.09511e-05
0.000602,0.5596369,0.5211998,2.0848e-05,1.08084e-05
0.000603,0.5493405,0.5181111,2.07244e-05,1.06745e-05
0.000604,0.5392239,0.5150566,2.06023e-05,1.05428e-05
0.000605,0.5291074,0.5120021,2.04801e-05,1.04111e-05
0.000606,0.5189908,0.5089476,2.03579e-05,1.02794e-05
0.000607,0.5088742,0.5058931,2.02357e-05,1.01477e-05
0.000608,0.4987577,0.5028387,2.01135e-05,1.0016e-05
0.000609,0.4886411,0.4997842,1.99914e-05,9.8843e-06
0.00061,0.4787106,0.4967651,1.98706e-05,9.7548e-06
0.000611,0.4693989,0.4938641,1.97546e-05,9.6326e-06
0.000612,0.4600872,0.4909631,1.96385e-05,9.5105e-06
0.000613,0.4507756,0.4880621,1.95225e-05,9.3884e-06
0.000614,0.4414639,0.4851611,1.94064e-05,9.2662e-06
0.000615,0.4326857,0.4823624,1.92945e-05,9.1505e-06
0.000616,0.4245323,0.4796836,1.91873e-05,9.0422e-06
0.000617,0.4163789,0.4770048,1.90802e-05,8.9338e-06
0.000618,0.4082255,0.474326,1.8973e-05,8.8255e-06
0.000619,0.4000721,0.4716473,1.88659e-05,8.7172e-06
0.00062,0.3919187,0.4689685,1.87587e-05,8.6089e-06
0.000621,0.3837654,0.4662897,1.86516e-05,8.5006e-06
0.000622,0.375612,0.4636109,1.85444e-05,8.3922e-06
0.000623,0.3674586,0.4609321,1.84373e-05,8.2839e-06
0.000624,0.3593052,0.4582533,1.83301e-05,8.1756e-06
0.000625,0.3511518,0.4555745,1.8223e-05,8.0673e-06
0.000626,0.3429985,0.4528957,1.81158e-05,7.9589e-06
0.000627,0.3348451,0.4502169,1.80087e-05,7.8506e-06
0.000628,0.3266917,0.4475381,1.79015e-05,7.7423e-06
0.000629,0.3185383,0.4448593,1.77944e-05,7.634e-06
0.00063,0.3109434,0.4422887,1.76915e-05,7.5323e-06
0.000631,0.3056599,0.440166,1.76066e-05,7.4583e-06
0.000632,0.3003763,0.4380433,1.75217e-05,7.3842e-06
0.000633,0.2950928,0.4359206,1.74368e-05,7.3101e-06
0.000634,0.2898093,0.4337979,1.73519e-05,7.2361e-06
0.000635,0.2845258,0.4316752,1.7267e-05,7.162e-06
0.000636,0.2792422,0.4295524,1.71821e-05,7.0879e-06
0.000637,0.2739587,0.4274297,1.70972e-05,7.0139e-06
0.000638,0.2686752,0.425307,1.70123e-05,6.9398e-06
0.000639,0.2633917,0.4231843,1.69274e-05,6.8658e-06
0.00064,0.2581081,0.4210616,1.68425e-05,6.7917e-06
0.000641,0.2528246,0.4189389,1.67576e-05,6.7176e-06
0.000642,0.2475411,0.4168162,1.66726e-05,6.6436e-06
0.000643,0.2422575,0.4146935,1.65877e-05,6.5695e-06
0.000644,0.236974,0.4125708,1.65028e-05,6.4954e-06
0.000645,0.2316905,0.4104481,1.64179e-05,6.4214e-06
0.000646,0.226407,0.4083254,1.6333e-05,6.3473e-06
0.000647,0.2211234,0.4062026,1.62481e-05,6.2733e-06
0.000648,0.2158399,0.4040799,1.61632e-05,6.1992e-06
0.000649,0.2105564,0.4019572,1.60783e-05,6.1251e-06
0.00065,0.2052729,0.3998345,1.59934e-05,6.0511e-06
0.000651,0.1999893,0.3977118,1.59085e-05,5.977e-06
0.000652,0.1947058,0.3955891,1.58236e-05,5.9029e-06
0.000653,0.1894223,0.3934664,1.57387e-05,5.8289e-06
0.000654,0.1841387,0.3913437,1.56537e-05,5.7548e-06
0.000655,0.1788552,0.389221,1.55688e-05,5.6808e-06
0.000656,0.1735717,0.3870983,1.54839e-05,5.6067e-06
0.000657,0.1682882,0.3849756,1.5399e-05,5.5326e-06
0.000658,0.1630046,0.3828529,1.53141e-05,5.4586e-06
0.000659,0.1577211,0.3807301,1.52292e-05,5.3845e-06
0.00066,0.1524376,0.3786074,1.51443e-05,5.3105e-06
0.000661,0.1471541,0.3764847,1.50594e-05,5.2364e-06
0.000662,0.1418705,0.374362,1.49745e-05,5.1623e-06
0.000663,0.136587,0.3722393,1.48896e-05,5.0883e-06
0.000664,0.1313035,0.3701166,1.48047e-05,5.0142e-06
0.000665,0.1260199,0.3679939,1.47198e-05,4.9401e-06
0.000666,0.1207364,0.3658712,1.46348e-05,4.8661e-06
0.000667,0.1154529,0.3637485,1.45499e-05,4.792e-06
0.000668,0.1101694,0.3616258,1.4465e-05,4.718e-06
0.000669,0.1048858,0.3595031,1.43801e-05,4.6439e-06
0.00067,0.0996023,0.3573803,1.42952e-05,4.5698e-06
0.000671,0.0943188,0.3552576,1.42103e-05,4.4958e-06
0.000672,0.0890353,0.3531349,1.41254e-05,4.4217e-06
0.000673,0.0837517,0.3510122,1.40405e-05,4.3476e-06
0.000674,0.0784682,0.3488895,1.39556e-05,4.2736e-06
0.000675,0.0731847,0.3467668,1.38707e-05,4.1995e-06
0.000676,0.0679012,0.3446441,1.37858e-05,4.1255e-06
0.000677,0.0626176,0.3425214,1.37009e-05,4.0514e-06
0.000678,0.0573341,0.3403987,1.36159e-05,3.9773e-06
0.000679,0.0529837,0.3384606,1.35384e-05,3.9144e-06
0.00068,0.0502085,0.3368343,1.34734e-05,3.8704e-06
0.000681,0.0474332,0.335208,1.34083e-05,3.8264e-06
0.000682,0.044658,0.3335817,1.33433e-05,3.7824e-06
0.000683,0.0418828,0.3319553,1.32782e-05,3.7384e-06
0.000684,0.0391076,0.330329,1.32132e-05,3.6944e-06
0.000685,0.0363324,0.3287027,1.31481e-05,3.6504e-06
0.000686,0.0335571,0.3270764,1.30831e-05,3.6063e-06
0.000687,0.0307819,0.32545,1.3018e-05,3.5623e-06
0.000688,0.0280067,0.3238237,1.29529e-05,3.5183e-06
0.000689,0.0255192,0.3222593,1.28904e-05,3.4778e-06
0.00069,0.0231008,0.3207096,1.28284e-05,3.4381e-06
0.000691,0.0206825,0.31916,1.27664e-05,3.3984e-06
0.000692,0.0182641,0.3176104,1.27044e-05,3.3587e-06
0.000693,0.0158457,0.3160608,1.26424e-05,3.3191e-06
0.000694,0.0134274,0.3145112,1.25804e-05,3.2794e-06
0.000695,0.011009,0.3129616,1.25185e-05,3.2397e-06
0.000696,0.0085907,0.311412,1.24565e-05,3.2e-06
0.000697,0.0061723,0.3098624,1.23945e-05,3.1603e-06
0.000698,0.0037539,0.3083128,1.23325e-05,3.1207e-06
0.000699,0.0013356,0.3067632,1.22705e-05,3.081e-06
0.0007,0.0010828,0.3052136,1.22085e-05,3.0413e-06
0.000701,0.0035012,0.303664,1.21466e-05,3.0016e-06
0.000702,0.0059195,0.3021144,1.20846e-05,2.9619e-06
0.000703,0.0083379,0.3005648,1.20226e-05,2.9223e-06
0.000704,0.1113123,0.2987818,1.19513e-05,4.1009e-06
0.000705,0.244341,0.2969731,1.18789e-05,5.4131e-06
0.000706,0.3756299,0.2951496,1.1806e-05,6.7078e-06
0.000707,0.4993437,0.2932611,1.17304e-05,7.926e-06
0.000708,0.5666915,0.2912369,1.16495e-05,8.5793e-06
0.000709,0.6187277,0.2891757,1.1567e-05,9.079e-06
0.00071,0.6707638,0.2871145,1.14846e-05,9.5788e-06
0.000711,0.7228,0.2850533,1.14021e-05,1.00785e-05
0.000712,0.7558894,0.2829764,1.13191e-05,1.03887e-05
0.000713,0.7458263,0.2808639,1.12346e-05,1.02669e-05
0.000714,0.7357632,0.2787514,1.11501e-05,1.01451e-05
0.000715,0.7257002,0.2766389,1.10656e-05,1.00234e-05
0.000716,0.7158046,0.274555,1.09822e-05,9.9036e-06
0.000717,0.7062856,0.2725357,1.09014e-05,9.7882e-06
0.000718,0.6967666,0.2705165,1.08207e-05,9.6728e-06
0.000719,0.6872476,0.2684972,1.07399e-05,9.5574e-06
0.00072,0.6777287,0.2664779,1.06591e-05,9.4421e-06
0.000721,0.6682669,0.2644684,1.05787e-05,9.3274e-06
0.000722,0.6593273,0.2625485,1.05019e-05,9.2188e-06
0.000723,0.6503876,0.2606287,1.04251e-05,9.1102e-06
0.000724,0.641448,0.2587088,1.03484e-05,9.0016e-06
0.000725,0.6325083,0.256789,1.02716e-05,8.893e-06
0.000726,0.6235686,0.2548691,1.01948e-05,8.7844e-06
0.000727,0.6156957,0.2531328,1.01253e-05,8.6883e-06
0.000728,0.6078285,0.2513975,1.00559e-05,8.5923e-06
0.000729,0.5999613,0.2496622,9.9865e-06,8.4962e-06
0.00073,0.592094,0.2479269,9.9171e-06,8.4002e-06
0.000731,0.5842268,0.2461916,9.8477e-06,8.3042e-06
0.000732,0.5763596,0.2444563,9.7783e-06,8.2082e-06
0.000733,0.5684924,0.242721,9.7088e-06,8.1121e-06
0.000734,0.5606252,0.2409857,9.6394e-06,8.0161e-06
0.000735,0.5527579,0.2392504,9.57e-06,7.9201e-06
0.000736,0.5448907,0.2375151,9.5006e-06,7.8241e-06
0.000737,0.5370235,0.2357798,9.4312e-06,7.728e-06
0.000738,0.5291563,0.2340445,9.3618e-06,7.632e-06
0.000739,0.5212891,0.2323092,9.2924e-06,7.536e-06
0.00074,0.5134218,0.2305739,9.223e-06,7.44e-06
0.000741,0.5055546,0.2288386,9.1535e-06,7.3439e-06
0.000742,0.4976874,0.2271032,9.0841e-06,7.2479e-06
0.000743,0.4914971,0.2256571,9.0263e-06,7.1715e-06
0.000744,0.4861652,0.224359,8.9744e-06,7.1052e-06
0.000745,0.4808333,0.2230609,8.9224e-06,7.0389e-06
0.000746,0.4755015,0.2217628,8.8705e-06,6.9726e-06
0.000747,0.4701696,0.2204647,8.8186e-06,6.9063e-06
0.000748,0.4648377,0.2191666,8.7667e-06,6.84e-06
0.000749,0.4595059,0.2178685,8.7147e-06,6.7737e-06
0.00075,0.454174,0.2165704,8.6628e-06,6.7074e-06
0.000751,0.4488421,0.2152723,8.6109e-06,6.6411e-06
0.000752,0.4435102,0.2139742,8.559e-06,6.5748e-06
0.000753,0.4381784,0.2126761,8.507e-06,6.5085e-06
0.000754,0.4328465,0.211378,8.4551e-06,6.4422e-06
0.000755,0.4275146,0.2100799,8.4032e-06,6.3759e-06
0.000756,0.4221827,0.2087817,8.3513e-06,6.3096e-06
0.000757,0.4168509,0.2074836,8.2993e-06,6.2433e-06
0.000758,0.411519,0.2061855,8.2474e-06,6.177e-06
0.000759,0.4061871,0.2048874,8.1955e-06,6.1107e-06
0.00076,0.4008553,0.2035893,8.1436e-06,6.0444e-06
0.000761,0.3955234,0.2022912,8.0916e-06,5.9781e-06
0.000762,0.3901915,0.2009931,8.0397e-06,5.9118e-06
0.000763,0.3848596,0.199695,7.9878e-06,5.8455e-06
0.000764,0.3795278,0.1983969,7.9359e-06,5.7792e-06
0.000765,0.3741959,0.1970988,7.884e-06,5.7129e-06
0.000766,0.368864,0.1958007,7.832e-06,5.6466e-06
0.000767,0.3635321,0.1945026,7.7801e-06,5.5803e-06
0.000768,0.3582003,0.1932045,7.7282e-06,5.514e-06
0.000769,0.3528684,0.1919064,7.6763e-06,5.4477e-06
0.00077,0.3475365,0.1906083,7.6243e-06,5.3814e-06
0.000771,0.3422047,0.1893102,7.5724e-06,5.3151e-06
0.000772,0.3368728,0.1880121,7.5205e-06,5.2488e-06
0.000773,0.3315409,0.186714,7.4686e-06,5.1825e-06
0.000774,0.326209,0.1854159,7.4166e-06,5.1162e-06
0.000775,0.3208772,0.1841178,7.3647e-06,5.0499e-06
0.000776,0.3155453,0.1828197,7.3128e-06,4.9836e-06
0.000777,0.3102134,0.1815215,7.2609e-06,4.9173e-06
0.000778,0.3048815,0.1802234,7.2089e-06,4.851e-06
0.000779,0.2995497,0.1789253,7.157e-06,4.7848e-06
0.00078,0.2942178,0.1776272,7.1051e-06,4.7185e-06
0.000781,0.2888859,0.1763291,7.0532e-06,4.6522e-06
0.000782,0.2835541,0.175031,7.0012e-06,4.5859e-06
0.000783,0.2782222,0.1737329,6.9493e-06,4.5196e-06
0.000784,0.2728903,0.1724348,6.8974e-06,4.4533e-06
0.000785,0.2675584,0.1711367,6.8455e-06,4.387e-06
0.000786,0.2622266,0.1698386,6.7935e-06,4.3207e-06
0.000787,0.2568947,0.1685405,6.7416e-06,4.2544e-06
0.000788,0.2515628,0.1672424,6.6897e-06,4.1881e-06
0.000789,0.2462309,0.1659443,6.6378e-06,4.1218e-06
0.00079,0.2408991,0.1646462,6.5858e-06,4.0555e-06
0.000791,0.2355672,0.1633481,6.5339e-06,3.9892e-06
0.000792,0.2302353,0.16205,6.482e-06,3.9229e-06
0.000793,0.2265178,0.1610327,6.4413e-06,3.8755e-06
0.000794,0.2237396,0.1601789,6.4072e-06,3.8392e-06
0.000795,0.2209614,0.1593252,6.373e-06,3.8029e-06
0.000796,0.2181832,0.1584714,6.3389e-06,3.7665e-06
0.000797,0.2154049,0.1576176,6.3047e-06,3.7302e-06
0.000798,0.2126267,0.1567638,6.2706e-06,3.6939e-06
0.000799,0.2098485,0.15591,6.2364e-06,3.6576e-06
0.0008,0.2070703,0.1550562,6.2022e-06,3.6213e-06
0.000801,0.2042921,0.1542024,6.1681e-06,3.5849e-06
0.000802,0.2015139,0.1533486,6.1339e-06,3.5486e-06
0.000803,0.1987356,0.1524948,6.0998e-06,3.5123e-06
0.000804,0.1959574,0.151641,6.0656e-06,3.476e-06
0.000805,0.1931792,0.1507872,6.0315e-06,3.4397e-06
0.000806,0.190401,0.1499334,5.9973e-06,3.4033e-06
0.000807,0.1876228,0.1490796,5.9632e-06,3.367e-06
0.000808,0.1848446,0.1482258,5.929e-06,3.3307e-06
0.000809,0.1820664,0.147372,5.8949e-06,3.2944e-06
0.00081,0.1792881,0.1465182,5.8607e-06,3.2581e-06
0.000811,0.1765099,0.1456644,5.8266e-06,3.2217e-06
0.000812,0.1737317,0.1448106,5.7924e-06,3.1854e-06
0.000813,0.1709535,0.1439568,5.7583e-06,3.1491e-06
0.000814,0.1681753,0.143103,5.7241e-06,3.1128e-06
0.000815,0.1653971,0.1422492,5.69e-06,3.0765e-06
0.000816,0.1626189,0.1413954,5.6558e-06,3.0401e-06
0.000817,0.1598406,0.1405416,5.6217e-06,3.0038e-06
0.000818,0.1570624,0.1396878,5.5875e-06,2.9675e-06
0.000819,0.1542842,0.138834,5.5534e-06,2.9312e-06
0.00082,0.151506,0.1379802,5.5192e-06,2.8949e-06
0.000821,0.1487278,0.1371264,5.4851e-06,2.8585e-06
0.000822,0.1459496,0.1362726,5.4509e-06,2.8222e-06
0.000823,0.1431713,0.1354188,5.4168e-06,2.7859e-06
0.000824,0.1403931,0.134565,5.3826e-06,2.7496e-06
0.000825,0.1376149,0.1337112,5.3484e-06,2.7133e-06
0.000826,0.1348367,0.1328574,5.3143e-06,2.6769e-06
